ten_cay,loai_benh,nguyen_nhan,trieu_chung,cach_dieu_tri
"hoa lan (đặc biệt là lan hồ điệp, lan đai châu)",thối nhũn,"Do vi khuẩn Erwinia Carotovora gây ra. Vi khuẩn xâm nhập qua các vết chích của côn trùng hoặc các vết thương cơ giới do mưa, gió hoặc vận chuyển gây ra. Bệnh phát triển mạnh trong điều kiện môi trường ẩm ướt, độ ẩm cao, đặc biệt vào đầu và giữa mùa mưa, nhiệt độ thích hợp nhất là từ 27 – 30 độ C và độ pH trung tính.","Khi mới nhiễm bệnh, trên lá cây xuất hiện những vết chấm nhỏ mọng nước. Các chấm này lan dần ra, khiến lá cây chuyển sang màu vàng, ngọn cây có thể bị thối nhũn. Bộ rễ cây chuyển sang màu vàng nâu, nặng hơn có thể bị thối đen. Lá cây không còn màu xanh mà chuyển dần sang màu nâu, hơi nhầy và có mùi hôi rất khó chịu. Lá bị héo, rũ xuống, cây không thể hấp thụ nước và dinh dưỡng, dẫn đến suy yếu, chậm phát triển hoặc bị chết nếu không được điều trị kịp thời. Cây cũng không thể nở hoa hoặc hoa nở không đẹp.","Biện pháp canh tác và phòng ngừa: Chọn những giống lan khỏe mạnh, kháng bệnh, có sức chống chịu tốt.; Bố trí vườn trồng thông thoáng, mật độ trồng hợp lý.; Giá thể trồng phải có độ thoát nước tốt, loại bỏ rêu bám trên bề mặt. Hạn chế lượng nước tưới vào mùa mưa khi sử dụng giá thể bằng xơ dừa.; Bón phân cân đối và hợp lý, ưu tiên sử dụng các loại phân hữu cơ (phân bánh dầu, trùn quế).; Trong quá trình chăm sóc, cần tránh gây thương tích cho cây lan trong suốt mùa mưa. Cắt bỏ bớt những lá bệnh, cành nhũn và tiêu hủy để tránh lây lan.; Với những cây mắc bệnh, cần tách riêng ra, hạn chế tưới nước hoặc không tưới trong vòng 5 – 7 ngày.; Thường xuyên kiểm tra, quan sát vườn lan để diệt trừ các loại côn trùng gây hại (rệp, rầy, bọ nhảy) nhằm giảm bớt sự lây lan của vi khuẩn. | Biện pháp sinh học và thuốc đặc trị: {'Thuốc đặc trị': 'Tribe Vacci gold (sản phẩm sinh học của Trung Tâm Sản Phẩm Sinh Học AQ)', 'Thành phần chính': 'Chitosan (1.000 ppm), pHH20 (5.2), Tỷ trọng (1.12), Hàng tỷ bào tử nấm đối kháng Chaetomium spp (cùng các hoạt chất sinh học mạnh mẽ như Chaetomanone, Rotiorins và Chaetoglobosin C), kết hợp cùng chủng vi khuẩn Rhodopseudomonas spp trên nền ở dạng Nano bền vững.', 'Công dụng': 'Ngăn ngừa và xử lý dứt điểm vi khuẩn gây bệnh thối nhũn trên lan, hỗ trợ nâng cao sức đề kháng cho cây, cải thiện khả năng ra hoa đạt tiêu chuẩn chất lượng.', 'Hướng dẫn sử dụng': {'Trị bệnh': 'Sử dụng 250ml Tribe Vacci gold hòa lẫn với 400 – 600 lít nước, tiến hành phun đều lên toàn bộ cây hoa lan. Phun thuốc định kỳ 5 – 7 ngày/lần.', 'Phòng bệnh': 'Sử dụng 250ml Tribe Vacci gold hòa lẫn với 800 – 1000 lít nước, phun định kỳ 1 – 2 lần/tháng.'}}"
đu đủ,thối rễ (bao gồm vàng lá thối rễ),"Chủ yếu do virus Papaya Mosaic gây ra, bên cạnh đó còn do một số loại virus khác.; Các con vật trung gian lây lan bệnh như rệp và một số loài sâu chích hút khác.; Con người lây lan bệnh do trong quá trình trồng và chăm sóc cây.; Bón phân không đúng liều lượng, cây bị thiếu chất dinh dưỡng không đủ dinh dưỡng để nuôi lá.; Cũng có thể do nấm và vi khuẩn gây ra (đề cập trong phần triệu chứng).","Lá cây rụng, giảm năng suất và chất lượng trái.; Cây bị héo chết (nếu không xử lý sớm).; Cây kém phát triển, trái ra không đạt chuẩn.; Cây lùn, lá xoăn và vàng lại, màu sắc lá không đồng đều.; Làm giảm khả năng quang hợp.; Hoa và trái giảm, dẫn đến giảm năng suất và chất lượng trái.; Khi nhiễm bệnh, virus sẽ bám vào lá và búp chuyển thành màu vàng xanh.; Quả bị biến dạng và chảy nhựa thâm xanh.; Khi cây nhiễm nặng, cây có hoa nhưng quả không đậu hoặc đậu quả rất nhỏ, biến dạng và sượng.","{'phương pháp': 'Biện pháp canh tác phòng ngừa', 'chi tiết': ['Bón lót nhiều phân hữu cơ hoai mục để cây mập, lá xanh đậm và đạt năng suất cao.', 'Vệ sinh, dọn dẹp không gian vườn, loại bỏ các cây đã già và đã nhiễm bệnh.', 'Dùng vôi khử độc cho đất sau mỗi mùa vụ.', 'Tạo mương trong vườn để thoát nước hiệu quả.', 'Tránh làm xay xát và tạo vết thương cho cây trong quá trình trồng và chăm sóc.', 'Lựa chọn giống cây khỏe mạnh có sức đề kháng cao.']}; {'phương pháp': 'Sử dụng thuốc hóa học', 'chi tiết': ['Là phương pháp nhanh chóng, được nhiều bà con áp dụng.', 'Mang lại nhiều tác dụng phụ có hại cho cây đu đủ, đất trồng và người sử dụng.', '⚠️Cảnh báo: Chỉ nên sử dụng trong những trường hợp bệnh quá nặng, cần xử lý nhanh chóng. Sau khi bệnh thuyên giảm nên chuyển sang sử dụng thuốc sinh học ngay.']}; {'phương pháp': 'Sử dụng thuốc đặc trị sinh học (Combo Be Green & Bio Soil)', 'chi tiết': {'Tên sản phẩm': 'Combo Be Green & Bio Soil (sản phẩm sinh học chuyên đặc trị bệnh vàng lá và thối rễ)', 'Thành phần Be Green': ['Tích hợp 25 loại chủng nấm có lợi như: kali, Paecilomyces và nhiều vi sinh phân giải lân.', 'Thành phần dinh dưỡng hữu cơ lên men cô đặc, các loại axit fulvic và amino axit.', 'Chaetomium cupreum 1.5 10^6 CFU/g dạng bột.'], 'Thành phần Bio Soil': ['Thành phần chính là Bacillus spp: 1 10^8 CFU/ml, pHH2O tỉ trọng 1,1.', 'Các thành phần axit amin và dịch lên men có lợi như: Vi khuẩn (Rhodopseudomonas spp, Bacillus spp), Xạ khuẩn và chủng nấm men (Actinomycetes, Saccharomyces spp), Chủng nấm men đối kháng (Mucor spp, Trichoderma spp, Chaetomium spp), Aspergillus spp, Paecilomyces spp.'], 'Công dụng': ['Giúp cây tránh sự xâm nhập của vi khuẩn.', 'Ngăn chặn vi khuẩn lây lan sang cây khác.', 'Nâng cao năng suất vụ mùa.', 'Tiết kiệm chi phí trị bệnh.', 'Xử lý triệt để lá cây bị vàng.', 'Cân bằng độ pH chỉ sau 5; 7 ngày sử dụng.', 'Đất sẽ tơi xốp hơn, với các nguồn dinh dưỡng để nuôi cây phát triển.'], 'Hướng dẫn sử dụng': ['Bước 1: Hòa Be Green và Bio Soil vào 200; 300 lít nước tưới quanh vành tán cây. Phun định kỳ 7 – 10 ngày/lần.', 'Bước 2: Sau khi bệnh có biểu hiện giảm, bà con nên phun thuốc theo tỷ lệ 400; 600 lít nước.']}}"
sầu riêng,rụng trái non,"Sinh lý tự đào thải của cây (giúp cây dự trữ đủ dinh dưỡng nuôi cây và trái, đảm bảo sức khỏe cây và duy trì nòi giống); Thiếu hoặc mất cân đối dinh dưỡng (không đủ dưỡng chất nuôi trái; bón lượng phân không phù hợp, thừa các nguyên tố đa lượng và thiếu vi lượng khiến cây tập trung phát triển lộc non); Thời tiết bất lợi (nắng kéo dài, thiếu nước gây khô hạn và héo trái non; mưa kéo dài, độ ẩm cao gây sâu bệnh tấn công; gió giông mạnh khiến cuống trái non yếu và rụng); Côn trùng chích hút tấn công","Xảy ra từ lúc xả nhụy cho đến khi trái bằng quả trứng; Giảm sản lượng trái và thất thu kinh tế; Cuống quả yếu và rụng (do thiếu dinh dưỡng hoặc gió mạnh); Trái non bị khô hạn và héo, sau đó rụng đồng loạt (do nắng kéo dài, thiếu nước)","Biện pháp canh tác: Tỉa hoa và tỉa trái non (giữ lại chùm cách xa nhau, không gần đầu cành; tỉa bỏ trái méo mó, sâu bệnh); Giảm số lượng trái trên cây đối với cây yếu, kém phát triển; Tạo rãnh nước cho vườn cây, tránh hiện tượng ứ đọng nước; Cung cấp đủ lượng nước cho cây trồng khi thời tiết nắng nóng kéo dài; Thường xuyên thăm vườn, loại bỏ các loài côn trùng chích hút gây hại cho trái | Sử dụng sản phẩm sinh học: Sử dụng bộ đôi sản phẩm Kfruit và Mfruit của Công ty TNHH Trung Tâm Sản Phẩm Sinh Học AQ:; - Kfruit: Được sản xuất theo công nghệ phối hợp với các trung vi lượng cần thiết (kẽm, magie) cùng dung dịch lên men vi sinh hữu cơ, axit amin. Có chứa chitosan dạng nano tăng khả năng hấp thụ dinh dưỡng. Giúp cây thụ phấn tốt, tăng khả năng đậu trái và giảm hiện tượng rụng trái non. Bổ sung dưỡng chất kích thích phát triển đọt non, tăng sức sinh trưởng của thân, cành và lá.; - Mfruit: Thành phần gồm đạm tổng hợp, lân hữu hiệu, kali hữu hiệu, axit humic và các hợp chất hữu cơ lên men từ vi sinh vật hữu ích. Giúp hạn chế rụng trái non và nấm trái. Tăng nhanh trọng lượng và kích thước của trái sầu riêng, tăng độ ngọt, giúp trái chín đồng loạt, đẹp mã, chất lượng cao."
hoa cúc,thán thư,"Bệnh do nấm Collectotrichum gloeosporioides và Cephaleures virescens gây ra. Các điều kiện thuận lợi cho nấm phát triển mạnh bao gồm: nhiệt độ ấm (24; 28 độ C), độ ẩm không khí cao (khi có mưa nhỏ hoặc sương), thời điểm từ tháng 2 đến tháng 5 (gây hại mạnh nhất vào tháng 3 và tháng 4), bón quá nhiều phân đạm, giống cây có bộ rễ kém phát triển, mật độ trồng quá dày, nơi trồng thấp bị ứ đọng nước, cây bị côn trùng chích hút hoặc có vết thương cơ giới do quá trình vun xới, chăm sóc.","Vết bệnh đầu tiên xuất hiện trên lá là các đốm nhỏ hình tròn màu nâu vàng đến nâu xám, có mép lồi lên và ở giữa có màu trắng xám. Khi bệnh phát triển nặng, các vết bệnh liên kết với nhau tạo thành nhiều đốm lớn có hình dạng vô định, màu nâu hay nâu đen. Vết bệnh xuất hiện bắt đầu từ các lá già ở dưới gốc lên tới ngọn. Lá già có thể xuất hiện nhiều chấm nhỏ màu đen (là đĩa cành của nấm). Sau đó, vết bệnh lan rộng ra cả phiến lá và nhũn nước, khiến lá kém phát triển, héo khô và chết. Cây bị giảm khả năng quang hợp, còi cọc, kém phát triển và cuối cùng dẫn đến chết.","Biện pháp canh tác phòng ngừa: Lựa chọn giống cây hoa cúc có khả năng chống chịu nấm bệnh từ các cơ sở uy tín.; Dọn sạch tàn dư cây trồng của vụ mùa trước và vệ sinh khu vực trồng thường xuyên.; Trồng cây với mật độ hợp lý, không quá dày, để tăng độ thông thoáng cho vườn.; Trồng cây ở nơi cao ráo, không bị ứ đọng nước, đảm bảo khả năng thoát nước tốt.; Thường xuyên cắt tỉa cành lá và nhổ bỏ cỏ dại mọc xung quanh cây.; Không bón thừa phân đạm, nên bón lót bằng phân chuồng ủ hoai mục đúng kỹ thuật và liều lượng.; Tránh tạo các vết thương cơ giới cho cây và tiêu diệt sâu, côn trùng gây hại. | Biện pháp sinh học (được khuyến nghị): {'Sản phẩm': 'Phy Fusaco (chứa các bào tử gốc chủng nấm đối kháng, hoạt chất enzym ngoại bào, hoạt chất kháng sinh sinh học và nano chitosan).', 'Công dụng': 'Phòng trừ các loại nấm gây bệnh như thán thư, nứt thân, xì mủ; kiểm soát nấm khuẩn phổ rộng, hạn chế lây lan. Tăng tính kháng và miễn dịch cho cây, giúp cây chống chịu bệnh tốt hơn, nâng cao chất lượng nông sản. Sản phẩm có hiệu lực nhanh chóng, kéo dài và phổ tác động rộng. An toàn tuyệt đối với con người, động vật và không gây ô nhiễm môi trường.', 'Hướng dẫn sử dụng': {'Khi cây bị bệnh': 'Pha 250ml sản phẩm với 200-300 lít nước. Phun kỹ lá, cành, thân và vùng dưới gốc cây. Lặp lại sau mỗi 5-7 ngày.', 'Phòng bệnh định kỳ': 'Pha 250ml sản phẩm với 400-500 lít nước. Phun định kỳ mỗi 15-30 ngày để phòng ngừa nấm bệnh.'}} | Biện pháp hóa học: Không khuyến khích sử dụng do các hóa chất trong thuốc bảo vệ thực vật gây ra nhiều tác hại lớn đối với môi trường (làm đất cằn cỗi, ô nhiễm nguồn nước, mất cân bằng hệ sinh thái) và sức khỏe con người, động vật. Khi phát hiện cây bị nhiễm bệnh, cần tách riêng cây ra khỏi ruộng để tránh lây lan."
lúa,thối thân,"Do vi khuẩn Erwinia sp. gây ra.; Dễ bội nhiễm cùng với nấm bệnh đạo ôn.; Thường xuất hiện ở vụ Hè – Thu do thời tiết ẩm ướt, mưa nhiều, độ ẩm trong không khí cao.; Bùng phát nghiêm trọng trên những ruộng bị ngộ độc hữu cơ, ruộng bị nhiễm phèn, mặn, thoát nước kém, hoặc đã nhiễm đạo ôn.","Ban đầu, cây lúa bị héo dần nhưng màu lá vẫn xanh và bẹ còn mọng nước.; Sau đó chồi lúa sẽ chết vàng, nặng hơn là bị rụi lá theo từng chòm.; Khi nhổ bụi lúa lên sẽ thấy cây lúa bị đứt ngang gốc thân, rễ rất ít, bị ngắn lại, thối đen và có mùi hôi.","Kỹ thuật canh tác phòng ngừa: Chọn giống lúa đạt chuẩn, khỏe mạnh với khả năng chống chịu bệnh tật.; Cung cấp đủ dinh dưỡng cho cây lúa để tăng cường sức kháng.; Thường xuyên kiểm tra và quan sát sự phát triển của cây lúa để sớm phát hiện dấu hiệu bệnh.; Bón phân với liều lượng cân đối, không bón dư thừa (đặc biệt là phân đạm).; Thực hiện tháo cạn nước trên ruộng, tiến hành xả nước trong ruộng từ 1 đến 2 lần để nhanh chóng xả bỏ những chất độc và mầm bệnh, tạo điều kiện cho đất thông thoáng để cây lúa cho ra rễ mới.; Khi phát hiện ruộng lúa bị bệnh, dừng việc bón phân đạm, chỉ thực hiện bón phân sau khi xử lý tốt bệnh. | Sử dụng thuốc hóa học: Bài viết có đề cập đến việc sử dụng thuốc hóa học nhưng cảnh báo về tác động tiêu cực khi dùng lâu dài và khuyến khích lựa chọn sản phẩm sinh học an toàn, hiệu quả. | Sử dụng thuốc sinh học (Chatomium AQ11): {'Thành phần chính': 'Hàm lượng lớn bào tử nấm Chaetomium đối kháng.', 'Công dụng': 'Chuyên phòng trị những bệnh như đạo ôn, thối thân, thối rễ, héo rũ, phấn trắng với hiệu lực cao, tác dụng kéo dài. Giúp tăng sức đề kháng, nâng cao khả năng chống chịu ở cây trồng trước sự tấn công của những tác nhân gây bệnh và điều kiện bất lợi từ thời tiết.', 'Hướng dẫn sử dụng để trị bệnh': 'Dùng 500g Chatomium hòa tan cùng với 200-300 lít nước. Thực hiện phun định kỳ mỗi lần cách nhau 3-5 ngày.', 'Hướng dẫn sử dụng để phòng bệnh': 'Dùng 500g Chatomium hòa tan cùng với 600-800 lít nước. Thực hiện phun định kỳ mỗi lần cách nhau 15-30 ngày.'}"
ngô,thối thân,Nấm Fusarium moniliforme và vi khuẩn Erwinia chrysanthemi.,Thân cây ngô có biểu hiện đổi màu. Bệnh có thể lây lan sang các bộ phận khác như bẹ lá và lá cây ngô.,"Phòng ngừa: Vệ sinh vườn ngô và dọn dẹp các tàn dư, rác thải.; Tưới nước cho cây định kỳ và tưới với lượng vừa đủ.; Hạn chế tình trạng ngập úng trong vườn, cải thiện khả năng thoát nước.; Bón phân cho cây đều đặn và không sử dụng các loại phân hóa học độc hại.; Thăm vườn thường xuyên để đánh giá tình trạng của cây bắp.; Phòng ngừa bệnh bằng các sản phẩm sinh học trên thị trường.; Loại bỏ các phần lá và bẹ lá bị bệnh để ngăn chặn sự lây lan. | Điều trị bằng thuốc: {'Loại thuốc khuyến nghị': 'Phy FusaCo (sản phẩm sinh học của Công Ty TNHH Trung Tâm Sản Phẩm Sinh Học AQ)', 'Công dụng của Phy FusaCo': ['Loại bỏ các chủng nấm bệnh gây ra tình trạng thối thân trên cây bắp.', 'Kháng lại các chủng vi khuẩn tấn công cây ngô làm thối thân.', 'Bảo vệ cây trồng khỏi sự lây lan từ các tác nhân nhiễm bệnh.', 'Cải thiện và nâng cao năng suất mùa vụ.'], 'Cách sử dụng Phy FusaCo': {'Phòng bệnh': 'Hòa 250ml Phy FusaCo vào 800 – 1000 lít nước và phun đều lên phần lá của cây ngô. Thời gian phun cách nhau từ 15 – 30 ngày/lần.', 'Trị bệnh': 'Hòa 250ml Phy FusaCo vào 400 – 600 lít nước và phun lên cây ngô. Phun cách nhau từ 5 – 7 ngày/lần.'}}"
đu đủ,"xoăn lá đu đủ (còn gọi là xoăn vàng lá đu đủ, khảm vàng)","Siêu vi rút khảm Papaya Mosaic (thuộc chi Potexvirus trong họ Alphaflexiviridae). Vi rút này lây lan chủ yếu qua côn trùng chích hút (như rệp) mang mầm bệnh từ cây khác hoặc từ nơi khác đến, và cũng có thể lây qua các vết thương cơ giới trên thân cây.","Lá bị biến dạng, co xoăn lại, xuất hiện màu vàng và xanh trộn lẫn, nhăn nheo, số thùy lá gia tăng và rụng nhiều (chỉ còn lại các lá non bị khảm vàng ở trên ngọn). Khả năng quang hợp giảm, cây ngừng lớn, có hoa nhưng tỷ lệ đậu trái rất ít hoặc không thể đậu trái. Trái có chất lượng kém, bị biến dạng, sượng, không ăn được, và có nhựa thâm xanh chảy thành các vệt dọc. Trên thân cây và cuống lá xuất hiện nhiều vết thâm xanh chạy dọc. Cây bị nhiễm bệnh từ nhỏ sẽ không có khả năng cho trái. Bệnh thường chỉ có thể phát hiện sau 1; 2 năm trồng cây.","{'Loại biện pháp': 'Phòng ngừa canh tác', 'Chi tiết': ['Lựa chọn giống cây đu đủ khỏe mạnh và không có các triệu chứng nhiễm bệnh.', 'Thường xuyên thăm vườn để theo dõi và phát hiện kịp thời những cây bị nhiễm bệnh.', 'Loại bỏ và tiêu hủy các cây bị nhiễm bệnh ở nơi cách xa vườn trồng.', 'Làm sạch cỏ dại và tàn dư cây trồng thường xuyên để loại bỏ nơi ẩn náu của vi khuẩn, nấm bệnh và côn trùng gây hại.', 'Không nên trồng xen canh các loại rau cải, bầu… trong vườn đu đủ.', 'Không tạo ra các vết thương cơ giới trên cây đu đủ.', 'Loại bỏ các loài côn trùng chích hút trên cây đu đủ để ngăn chặn lây lan mầm bệnh.']}; {'Loại biện pháp': 'Xử lý hóa học (chỉ khi bệnh nặng, sau đó chuyển sinh học)', 'Chi tiết': ['Sử dụng các sản phẩm thuốc bảo vệ thực vật có nguồn gốc hóa học để đẩy lùi bệnh nhanh chóng trong trường hợp bệnh nặng.', 'Khi vườn đu đủ có tiến triển tốt, nên chuyển sang sử dụng thuốc sinh học để xử lý tận gốc mầm bệnh từ vi rút khảm Papaya Mosaic và giảm tác động tiêu cực đến môi trường, cây trồng và sức khỏe con người.']}; {'Loại biện pháp': 'Xử lý sinh học (khuyến khích)', 'Chi tiết': [' Tribe Vacci Gold New (kháng virus): Chứa hàng tỷ bào tử nấm đối kháng Chaetomium spp, hoạt chất sinh học chiết xuất từ các chủng nấm kết hợp với chủng vi khuẩn Rhodopseudomonas spp trên nền chitosan dạng nano. Giúp kháng các loại virus, cô lập chúng, hạn chế tấn công và gây hại cho cây trồng, đồng thời nâng cao đề kháng cho cây.', ' Mebe Pa (phòng trừ côn trùng chích hút lây bệnh): Có thành phần vi sinh tổng số từ các loại nấm 4 màu. Giúp kiểm soát ký sinh và tiêu diệt rầy, côn trùng chích hút (như rệp) là tác nhân môi giới chính lây lan virus, từ đó bảo vệ cây đu đủ an toàn.']}"
khoai môn,cháy lá,"Do nấm Phytophthora. Loại nấm này thường tồn tại trong đất hoặc các tàn dư cây trồng bị bệnh không được xử lý đúng cách. Khi gặp trời mưa, độ ẩm cao thì nấm bệnh sẽ phát triển mạnh và lây lan nhanh chóng. Nấm Phytophthora có thể tạo thành các bào tử trứng, có khả năng tồn tại rất lâu trong các mô đất khô. Việc vận chuyển các củ giống bị nhiễm bệnh cũng có thể làm phát tán mầm bệnh.","Trên bề mặt lá, cuốn lá và củ khoai môn xuất hiện những đốm bệnh có hình tròn đồng tâm, màu nâu.; Đối với lá: Các vết bệnh xuất hiện ở mép lá và bìa lá. Ban đầu là các đốm tròn màu nâu có kích thước nhỏ, sau đó phát triển và lan rộng thành các vết bệnh lớn hơn, có màu xám. Những vết bệnh này có hình tròn đồng tâm và có dịch màu vàng rỉ ra, sau đó chuyển thành màu nâu tối và khô cứng.; Đối với cuống lá: Sẽ xuất hiện các đốm màu nâu, xung quanh có màu vàng úa và sẽ bị thối nếu bị nặng.; Đối với củ khoai môn: Củ sẽ hư một phần hoặc toàn bộ củ, dần chuyển sang màu nâu và thối.","{'phương pháp': 'Phòng ngừa (biện pháp canh tác)', 'chi tiết': ['Vệ sinh đồng ruộng kỹ càng, thu dọn tàn dư cây trồng mùa vụ trước và những cây trồng bị bệnh.', 'Loại bỏ những cây mới bị nhiễm bệnh để tránh lây lan nấm bệnh.', 'Chọn củ giống đạt tiêu chuẩn: có màu sáng, không bị thối, không bị tróc vỏ và lớp vỏ ở ngoài có nhiều lông.', 'Tạo sự thông thoáng cho vườn cây, không để tồn đọng nước quá nhiều.', 'Thường xuyên thăm vườn để có biện pháp phòng ngừa và ngăn chặn bệnh kịp thời.']}; {'phương pháp': 'Xử lý bằng thuốc hóa học', 'chi tiết': ['Sử dụng các loại thuốc bảo vệ thực vật có chứa hoạt chất gốc đồng như Norshield, Copper oxychloride.', 'Cần phun lặp đi lặp lại nhiều lần, đặc biệt là vào mùa mưa để tăng khả năng kháng bệnh cho cây trồng.']}; {'phương pháp': 'Phòng trị bằng biện pháp sinh học', 'chi tiết': ['Sử dụng bộ đôi sản phẩm của Công ty TNHH Trung Tâm Sản Phẩm Sinh Học AQ:', 'Phy Fusaco: Chứa lượng lớn vi sinh Chaetomium spp, Trichoderma spp, Bacillus subtilis… cùng công nghệ kết hợp bào tử gốc các chủng nấm đối kháng và enzym ngoại bào, nano chitosan. Có tác dụng chính trong việc phòng trừ các bệnh ở cây trồng liên quan đến nấm Phytophthora, Fusarium; giúp tăng tính kháng và hệ miễn dịch cho cây.', 'Nano Cu gold: Thành phần chính là Đồng (dạng đồng mát). Có công dụng vượt trội trong việc loại bỏ và diệt trừ các loại rong rêu và nấm mốc ở cây trồng, phòng trừ và tiêu diệt các loại nấm khuẩn gây hại, đồng thời cung cấp lượng lớn vi lượng cho cây phát triển.']}"
vú sữa,bồ hóng,Nấm Capnodium sp. là tác nhân chính. Tác nhân lây bệnh gián tiếp là các loài rầy rệp.,"Cây kém phát triển, trên trái xuất hiện những vết bệnh màu nâu đen. Trên lá, thân, cành có những mảng bệnh màu đen do bào tử nấm Capnodium sp. Các đốm đen này bám trên lá và dần lan rộng khắp bề mặt lá và cành, thường tập trung ở những vùng rệp sáp sinh sống. Các vết bệnh lan rộng khắp mặt lá khiến quá trình quang hợp giảm mạnh, làm cây sinh trưởng còi cọc và giảm năng suất.","Biện pháp canh tác phòng ngừa: Chăm sóc vườn cây vú sữa định kỳ 1-2 lần/ngày.; Loại bỏ các tàn dư của mùa vụ trước và sau mỗi lần thu hoạch để không có nơi ẩn nấp cho tác nhân gây bệnh.; Tưới nước cho cây với lượng vừa đủ, không gây ngập úng.; Chăm sóc cây trồng dựa trên các kỹ thuật kỹ sư tư vấn.; Bổ sung dinh dưỡng bằng phân bón hữu cơ với lượng vừa đủ.; Cải tạo đất và phục hồi cây trồng sau mỗi lần thu hoạch. | Sản phẩm đặc trị của AQ: {'Đối với nấm Capnodium sp.': {'Tên sản phẩm': 'Tribe Vacci Gold (new)', 'Cách sử dụng': {'Xử lý nấm bồ hóng': 'Pha 250ml Tribe Vacci Gold (new) vào 400-600 lít nước, phun đều lên cây và các vùng bị nhiễm bệnh từ 5-7 ngày/lần.', 'Phòng ngừa nấm bồ hóng': 'Pha 250ml Tribe Vacci Gold (new) vào 800-1000 lít nước, phun phòng cho cây vú sữa từ 1-2 lần/tháng.'}}, 'Đối với côn trùng (rầy rệp, rệp sáp)': {'Tên sản phẩm': 'Mebe Pa', 'Cách sử dụng': {'Xử lý rệp bồ hóng': 'Hòa tan 20g Mebe Pa dạng bột vào 20 lít nước, phun cho cây trồng từ 15-30 ngày/lần.', 'Phòng ngừa rệp bồ hóng': 'Cho 10g Mebe Pa vào 20 lít nước và tiến hành phun cho cây vú sữa từ 5-10 ngày/lần.'}}} | Lưu ý chung về phương pháp điều trị: Có thể sử dụng phương pháp hóa học (hiệu quả nhanh, tiết kiệm chi phí nhưng có thể gây xói mòn đất, ảnh hưởng dinh dưỡng, giảm pH, tiêu diệt vi sinh vật) hoặc phương pháp sinh học (an toàn cho cây trồng, hiệu quả kéo dài 6 tháng, cung cấp dinh dưỡng, nhưng cần bảo quản và thực hiện đúng liều lượng)."
măng cụt,rụng trái non,"Thụ phấn không tốt; Nguồn dinh dưỡng không đủ (đặc biệt thiếu NPK); Ảnh hưởng từ thời tiết (nhiệt độ cao, gió mạnh, lượng mưa nhiều); Sâu và nấm bệnh tấn công (sâu hại, côn trùng lây nhiễm nấm bệnh và virus khi chích hút)","Giảm năng suất, mùa vụ thất thu; Số lượng quả trên cây giảm; Ảnh hưởng trực tiếp đến năng suất của bà con; Có thể phải bỏ cả cây trong trường hợp nặng để tránh lây nhiễm bệnh qua các cây xung quanh","Biện pháp canh tác phòng ngừa: Thăm vườn định kỳ và kiểm tra tình trạng của cây măng cụt trong suốt quá trình cây ra hoa đậu quả.; Vệ sinh và loại bỏ các rác thải trong vườn, nơi ẩn nấp của các tác nhân gây hại.; Sử dụng các nguồn dinh dưỡng và phân bón hữu cơ sinh học để nâng cao sức đề kháng cho cây trồng.; Bổ sung hàm lượng NPK cho cây măng cụt để giúp cây ra hoa và phân hóa mầm hoa đồng loạt.; Tưới nước định kỳ cho cây măng cụt với lượng nước vừa đủ, hạn chế để vườn bị ngập úng.; Chăm sóc cây định kỳ để hỗ trợ quá trình thụ phấn (có thể sử dụng sản phẩm dưỡng hoa khi thời tiết không thuận lợi).; Canh tác cây theo mùa và tránh những mùa có nhiệt độ cao, gió mạnh và lượng mưa nhiều.; Sử dụng các biện pháp phòng ngừa sâu bệnh cho cây trồng. | Sản phẩm đặc trị (từ AQ): {'Tên sản phẩm': 'Phy FusaCo', 'Mục đích': 'Phòng ngừa và khắc phục tình trạng rụng trái non do nấm bệnh.', 'Hướng dẫn sử dụng': {'Phòng ngừa nấm bệnh': 'Hòa 250ml Phy FusaCo với 800 – 1000 lít nước, phun đều lên cây 15 – 30 ngày/lần.', 'Xử lý nấm bệnh': 'Hòa 250ml Phy FusaCo với 400 – 600 lít nước, phun cho cây 5 – 7 ngày/lần.'}}; {'Tên sản phẩm': 'KFruit', 'Mục đích': 'Giảm khả năng rụng trái non, nâng cao tỷ lệ đậu trái và tăng năng suất.', 'Hướng dẫn sử dụng': 'Hòa 500ml KFruit vào 200 – 400 lít nước và phun đều lên cây trồng vào những ngày trời mát và định kỳ. Có thể sử dụng với kỹ thuật phun máy bay.'} | Phương pháp chung: Sử dụng thuốc hóa học (hiệu quả cao, chi phí thấp, nhưng có tác hại: nhiễm chất hóa học vào quả, ảnh hưởng sức khỏe người canh tác, giảm dinh dưỡng đất, tiêu diệt giun đất và vi sinh vật có lợi).; Sử dụng thuốc sinh học (giảm rụng trái non, cải thiện năng suất, không tồn đọng, không ảnh hưởng đến môi trường canh tác)."
